        137.1814        606.90399
       138.61711        593.96909
       140.07141        581.30988
        141.5446        568.92047
       143.03698        556.79511
       144.54885        544.92819
       146.08052        533.31418
       147.63231         521.9477
       149.20455        510.82347
       150.79755        499.93633
       152.41166        489.28123
       154.04722        478.85322
       155.70458        468.64746
       157.38408        458.65922
        159.0861        448.88385
       160.81099        439.31683
       162.55913         429.9537
        164.3309        420.79013
        166.1267        411.82187
       167.94692        403.04474
       169.79195        394.45468
       171.66222         386.0477
       173.55813         377.8199
       175.48013        369.76746
       177.42864        361.88663
        179.4041        354.17377
       181.40697         346.6253
       183.43771         339.2377
       185.48947        332.00756
       187.57725        324.93151
       189.69433        318.00627
       191.84121        311.22863
       194.01839        304.59544
        196.2264        298.10362
       198.46575        291.75016
       200.73698        285.53212
       203.04064        279.44659
       205.37729        273.49077
       207.74749        267.66189
       210.15183        261.95723
        212.5909        256.37416
       215.06529        250.91008
       217.57562        245.56245
       220.12253         240.3288
       222.70664        235.20669
       225.32861        230.19375
        227.9891        225.28765
        230.6888        220.48611
       233.42839        215.78691
       236.20857        211.18786
       239.03008        206.68683
       241.89363        202.28173
       244.79999        197.97052
        247.7499        193.75119
       250.74416        189.62179
       253.78356        185.58039
       256.86891        181.62513
       260.00103        177.75417
       263.18078        173.96571
       266.40902          170.258
       269.68662         166.6293
       273.01449        163.07794
       276.39353        159.60228
        279.8247        156.20069
       283.30894         152.8716
       286.84723        149.61346
       290.44057        146.42476
       294.08998        143.30402
       297.79649        140.24979
       301.56116        137.26066
       305.38509        134.33523
       309.26937        131.47216
       313.21514         128.6701
       317.22356        125.92777
       321.29581        123.24388
       325.43309        120.61719
       329.63663        118.04649
        333.9077        115.53057
       338.24758        113.06828
        342.6576        110.65847
       347.13908        108.30001
       351.69342        105.99182
       356.32202        103.73283
       361.02632        101.52198
       365.80778        99.358248
       370.66791        97.240634
       375.60825        95.168153
       380.63037        93.139842
       385.73588         91.15476
       390.92643        89.211986
       396.20371        87.310618
       401.56943        85.449774
       407.02536         83.62859
       412.57331        81.846221
       418.21513         80.10184
        423.9527        78.394636
       429.78798        76.723817
       435.72293        75.088609
        441.7596        73.488252
       447.90005        71.922003
       454.14644        70.389135
       460.50093        68.888937
       466.99198        67.420713
       473.56952        65.983781
       480.26204        64.577474
       487.07194         63.20114
       494.00167        61.854139
       501.05378        60.535847
       508.23084        59.245651
       515.53552        57.982954
       522.97054        56.747168
        530.5387         55.53772
       538.24285        54.354049
       546.08595        53.195606
         554.071        52.061852
       562.20109        50.952263
       570.47941        49.866321
        578.9092        48.803524
       587.49382        47.763379
        596.2367        46.745402
       605.14197        45.749121
        614.2136        44.774074
       623.45445        43.819808
       632.86834         42.88588
       642.45918        41.971857
       652.23102        41.077314
       662.18798        40.201837
       672.33432        39.345018
       682.67442        38.506461
       693.21277        37.685776
       703.95399        36.882582
       714.90281        36.096507
       726.06413        35.327185
       737.44295         34.57426
       749.04444        33.837381
        760.8739        33.116208
       772.93679        32.410405
       785.23872        31.719645
       797.78546        31.043607
       810.58296        30.381977
       823.63733        29.734448
       836.95485         29.10072
         850.542        28.480499
       864.40545        27.873497
       878.55205        27.279431
        892.9889        26.698027
       907.72332        26.129014
       922.76298        25.572128
       938.11581        25.027112
       953.78988        24.493711
       969.79368        23.971679
       986.13533        23.460772
       1002.8235        22.960755
       1019.8668        22.471394
       1037.2747        21.992463
       1055.0566         21.52374
       1073.2223        21.065006
       1091.7172        20.616049
       1110.6932        20.176661
       1130.0824        19.746638
       1149.8963        19.325779
       1170.1466         18.91389
       1190.8453         18.51078
       1212.0049        18.116261
       1233.6382        17.730151
       1255.7582         17.35227
       1278.3785        16.982442
       1301.5132        16.620497
       1325.1766        16.266266
       1349.3836        15.919584
       1374.1496        15.580291
       1399.4903         15.24823
       1425.4222        14.923246
        1451.962        14.605188
       1479.1274        14.293909
       1506.9362        13.989264
       1535.4072        13.691112
       1564.5595        13.399314
       1594.4132        13.113736
       1624.8779        12.834244
       1656.4104        12.560709
       1688.4782        12.293003
       1721.3365        12.031003
       1755.0085        11.774588
       1789.5183        11.523637
       1824.8909        11.278035
       1861.1523        11.037667
       1898.3296        10.802422
       1936.4505        10.572191
        1975.544        10.346866
       2015.6402        10.126345
       2056.7702        9.9105226
       2098.9662        9.6993005
       2142.2619        9.4925801
       2186.6918        9.2902655
       2232.2921        9.0922629
          2279.1        8.8984802
       2327.1545        8.7088276
       2376.4956        8.5232171
       2427.1652        8.3415625
       2479.2066        8.1637795
       2532.6647        7.9897855
       2587.5861        7.8194999
       2644.0192        7.6528435
       2702.0143        7.4897391
       2761.6234        7.3301109
       2822.9006        7.1738849
       2885.9018        7.0209885
       2950.6853        6.8713507
       3017.3112        6.7249022
        3085.842        6.5815749
       3156.3423        6.4413023
       3228.8791        6.3040194
       3303.5218        6.1696624
       3380.3419        6.0381689
       3459.4136        5.9094779
       3540.8599        5.7835297
       3624.7408        5.6602658
       3711.1038         5.539629
       3800.0335        5.4215633
       3891.0261         5.306014
       3985.3366        5.1929274
       4082.4811        5.0822509
       4182.5532        4.9739333
       4285.6489        4.8679243
       4391.8666        4.7641747
       4501.3065        4.6626362
        4614.071        4.5632618
       4730.2644        4.4660054
       4849.9931        4.3708218
       4973.3653        4.2776668
       5100.4914        4.1864973
       5231.4837        4.0972708
       5366.4565         4.009946
       5505.5264        3.9244824
       5648.8125        3.8408402
       5796.4365        3.7589807
       5948.5232        3.6788658
       6105.2006        3.6004585
       6266.6005        3.5237222
       6432.8589        3.4486214
       6604.1163        3.3751212
       6780.5186        3.3031875
        6962.217         3.232787
       7149.3689        3.1638869
       7342.1379        3.0964552
       7540.6945        3.0304607
       7745.2159        2.9658728
       7955.8865        2.9026614
       8172.8976        2.8407972
       8396.4477        2.7802515
       8626.7419        2.7209962
       8863.9921        2.6630039
       9108.5907        2.6062475
       9360.6016        2.5507007
       9620.2286        2.4963379
       9887.7085        2.4431336
       10161.644        2.3910633
       10445.512        2.3401028
       10737.972        2.2902284
       11039.281        2.2414169
         11349.7        2.1936458
       11669.494        2.1468928
       11998.932        2.1011363
       12338.288        2.0563549
       12687.841         2.012528
       13047.872        1.9696351
       13418.668        1.9276565
        13800.52        1.8865725
        14193.72        1.8463641
       14598.567        1.8070127
       15015.361           1.7685
       15444.407        1.7308081
       15886.012        1.6939195
       16340.487        1.6578172
       16808.143        1.6224843
       17289.297        1.5879044
       17784.263        1.5540615
       18293.361        1.5209399
        18816.91        1.4885243
       19355.231        1.4567995
       19908.644        1.4257508
       20477.469        1.3953639
       21062.026        1.3656246
       21662.636        1.3365192
       22279.614        1.3080341
       22913.277         1.280156
       23563.937        1.2528722
       24231.905        1.2261698
       24917.486        1.2000366
       25620.983        1.1744603
       26342.692        1.1494291
       27082.904        1.1249314
